,question,category,response,type
0,appreciation,yes_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,no_train,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,no_train,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,4,clfr
0,appreciation,no_drums,4,clfr
0,appreciation,no_train,4,clfr
0,appreciation,all,4,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,train_over5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,4,clfr
0,appreciation,yes_drums,4,clfr
0,appreciation,train_over5,4,clfr
0,appreciation,all,4,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,no_train,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,train_over5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_over5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,no_train,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_over5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,no_train,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,0,clfr
0,appreciation,no_drums,0,clfr
0,appreciation,train_under5,0,clfr
0,appreciation,all,0,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,no_train,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_over5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,4,clfr
0,appreciation,no_drums,4,clfr
0,appreciation,no_train,4,clfr
0,appreciation,all,4,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,train_over5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_over5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,no_train,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,train_over5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_over5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,no_train,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,4,clfr
0,appreciation,no_drums,4,clfr
0,appreciation,no_train,4,clfr
0,appreciation,all,4,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,no_train,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,no_train,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_over5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,no_train,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,0,clfr
0,appreciation,no_drums,0,clfr
0,appreciation,no_train,0,clfr
0,appreciation,all,0,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,train_over5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,4,clfr
0,appreciation,yes_drums,4,clfr
0,appreciation,train_over5,4,clfr
0,appreciation,all,4,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,no_train,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,no_train,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,train_over5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_over5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,no_train,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_over5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,no_train,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,no_train,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,no_train,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_over5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,no_train,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,0,clfr
0,appreciation,yes_drums,0,clfr
0,appreciation,train_over5,0,clfr
0,appreciation,all,0,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,no_train,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,no_train,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,no_train,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,4,clfr
0,appreciation,no_drums,4,clfr
0,appreciation,no_train,4,clfr
0,appreciation,all,4,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,4,clfr
0,appreciation,yes_drums,4,clfr
0,appreciation,train_over5,4,clfr
0,appreciation,all,4,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,train_over5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_over5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,0,clfr
0,appreciation,no_drums,0,clfr
0,appreciation,no_train,0,clfr
0,appreciation,all,0,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,yes_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_over5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,4,clfr
0,appreciation,no_drums,4,clfr
0,appreciation,no_train,4,clfr
0,appreciation,all,4,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,no_train,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_over5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,no_train,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,no_train,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,no_drums,2,clfr
0,appreciation,train_under5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_over5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,2,clfr
0,appreciation,yes_drums,2,clfr
0,appreciation,train_over5,2,clfr
0,appreciation,all,2,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,train_over5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,4,clfr
0,appreciation,no_drums,4,clfr
0,appreciation,train_under5,4,clfr
0,appreciation,all,4,clfr
0,appreciation,yes_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,train_under5,3,clfr
0,appreciation,all,3,clfr
0,appreciation,yes_compose,0,clfr
0,appreciation,yes_drums,0,clfr
0,appreciation,train_over5,0,clfr
0,appreciation,all,0,clfr
0,appreciation,yes_compose,0,clfr
0,appreciation,no_drums,0,clfr
0,appreciation,no_train,0,clfr
0,appreciation,all,0,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_over5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,1,clfr
0,appreciation,yes_drums,1,clfr
0,appreciation,train_over5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,3,clfr
0,appreciation,no_drums,3,clfr
0,appreciation,no_train,3,clfr
0,appreciation,all,3,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,no_train,1,clfr
0,appreciation,all,1,clfr
0,appreciation,no_compose,1,clfr
0,appreciation,no_drums,1,clfr
0,appreciation,train_under5,1,clfr
0,appreciation,all,1,clfr
0,appreciation,yes_compose,1,clfr
